"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_01950",2.58648763692454,-4.77940493487997,3.92273734974713,-1.21838515015237,0.223077645526065,0.901478156577935
"AENJPLPP_01951",0,NA,NA,NA,NA,NA
"AENJPLPP_01952",9.71825559110659,6.94672819433702,3.65012435253108,1.90314836521117,0.057021188508948,0.79959027291245
"AENJPLPP_01953",0,NA,NA,NA,NA,NA
"AENJPLPP_01954",5.59826030189245,-5.88998361797142,3.40071667401372,-1.73198304433275,0.0832765814034394,0.79959027291245
"AENJPLPP_01955",0,NA,NA,NA,NA,NA
"AENJPLPP_01956",236.193919033662,0.375635624275622,2.39658758917478,0.156737699040228,0.875451574727536,0.999399299569476
"AENJPLPP_01957",0,NA,NA,NA,NA,NA
"AENJPLPP_01958",0,NA,NA,NA,NA,NA
"AENJPLPP_01959",0,NA,NA,NA,NA,NA
"AENJPLPP_01960",0,NA,NA,NA,NA,NA
"AENJPLPP_01961",14.2215617187996,1.25677123560976,2.97059657070212,0.42307031793035,0.672243957705998,0.999399299569476
"AENJPLPP_01962",31.3539096042118,0.876167046551131,2.99867012677999,0.292185205276971,0.770145022804138,0.999399299569476
"AENJPLPP_01963",0,NA,NA,NA,NA,NA
"AENJPLPP_01964",0,NA,NA,NA,NA,NA
"AENJPLPP_01965",36.1684392456561,-0.952938605685049,2.83167087916571,-0.336528730332464,0.736472189973632,0.999399299569476
"AENJPLPP_01966",3.59911650225193,1.25103091611715,2.87405727423938,0.435283919819669,0.663356355307615,0.999399299569476
"AENJPLPP_01967",7.46223197174256,6.5656227161193,3.69684880768615,1.77600520271986,0.07573205961868,0.79959027291245
"AENJPLPP_01968",0,NA,NA,NA,NA,NA
"AENJPLPP_01969",34.8153667379721,2.68120590591986,3.09722302009041,0.865680607604935,NA,NA
"AENJPLPP_01970",0,NA,NA,NA,NA,NA
"AENJPLPP_01971",115.186241926927,1.78083390988603,2.38035822412153,0.748136936634084,0.454377564642274,0.999399299569476
"AENJPLPP_01972",160.919221814436,3.03292590394498,2.25528694306512,1.34480710459973,0.17868753534835,0.830150536733995
